ProductID	Locale	name	SKU	productURL	imageURL	CurrencyCode	Price 	ProductFamily	MSUPC	Brand	Availability
90FC23DV6SNZ-DVK5	en_ca	Surface Laptop - Intel Core i7 / 16GB RAM / 512GB SSD (Burgundy, French)	DAL-00038	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/DVK5?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i7+%2f+16GB+RAM+%2f+512GB+SSD+(Burgundy%2c+French)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7qu1?ver=28b6	CAD	2799.00	Surface	889842242133	Microsoft	1
90FC23DV6SNZ-FT3X	en_ca	Surface Laptop - Intel Core i7 / 8GB RAM / 256GB SSD (Platinum, French)	DAJ-00002	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/FT3X?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i7+%2f+8GB+RAM+%2f+256GB+SSD+(Platinum%2c+French)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6KQQ?ver=4b2e	CAD	1999.00	Surface	889842227109	Microsoft	1
90FC23DV6SNZ-GP6Q	en_ca	Surface Laptop - Intel Core i5 / 8GB RAM / 256GB SSD (Graphite Gold, French)	DAG-00004	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/GP6Q?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i5+%2f+8GB+RAM+%2f+256GB+SSD+(Graphite+Gold%2c+French)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW7DtY?ver=bd85	CAD	1649.00	Surface	889842170627	Microsoft	1
90FC23DV6SNZ-JTSD	en_ca	Surface Laptop - Intel Core i7 / 16GB RAM / 512GB SSD (Platinum, French)	DAL-00002	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/JTSD?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i7+%2f+16GB+RAM+%2f+512GB+SSD+(Platinum%2c+French)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6KQQ?ver=4b2e	CAD	2799.00	Surface	889842227529	Microsoft	1
90FC23DV6SNZ-KHJW	en_ca	Surface Laptop - Intel Core i5 / 8GB RAM / 256GB SSD (Platinum, French)	DAG-00002	https://www.microsoft.com/en-ca/store/d/surface-laptop/90FC23DV6SNZ/KHJW?WT.mc_id=en_ca_datafeed_intel_Surface+Laptop+-+Intel+Core+i5+%2f+8GB+RAM+%2f+256GB+SSD+(Platinum%2c+French)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RW6KQQ?ver=4b2e	CAD	1649.00	Surface	889842170603	Microsoft	1
93JJB08MK83F-0H8X	en_ca	Microsoft Surface Pro 4 128GB M 4GB BSKU SC EN/XD US/Canada Hdwr Refurb Single	WW9-00001	https://www.microsoft.com/en-ca/store/d/certified-refurbished-microsoft-surface-pro-4/93JJB08MK83F/0H8X?WT.mc_id=en_ca_datafeed_intel_Microsoft+Surface+Pro+4+128GB+M+4GB+BSKU+SC+EN%2fXD+US%2fCanada+Hdwr+Refurb+Single	http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hnXP?ver=f360	CAD	849.00	Surface	889842013993	Microsoft	1
93JJB08MK83F-4SD7	en_ca	Certified Refurbished Microsoft Surface Pro 4 - 128GB / Intel Core i5	WX2-00001	https://www.microsoft.com/en-ca/store/d/certified-refurbished-microsoft-surface-pro-4/93JJB08MK83F/4SD7?WT.mc_id=en_ca_datafeed_intel_Certified+Refurbished+Microsoft+Surface+Pro+4+-+128GB+%2f+Intel+Core+i5	http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hnXR?ver=d9c8	CAD	1019.00	Surface	889842014259	Microsoft	1
93LTM69S3RFF-70F1	en_ca	 Certified Refurbished Microsoft Surface Book with Performance Base - 256GB / Intel Core i7 (English)	9E2-00001	https://www.microsoft.com/en-ca/store/d/certified-refurbished-microsoft-surface-book/93LTM69S3RFF/70F1?WT.mc_id=en_ca_datafeed_intel_+Certified+Refurbished+Microsoft+Surface+Book+with+Performance+Base+-+256GB+%2f+Intel%c2%a0Core%c2%a0i7+(English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hta6?ver=55eb	CAD	2239.00	Surface	889842173284	Microsoft	1
93LTM69S3RFF-C102	en_ca	Certified Refurbished Microsoft Surface Book - 256GB / Intel Core i5	WY6-00001	https://www.microsoft.com/en-ca/store/d/certified-refurbished-microsoft-surface-book/93LTM69S3RFF/C102?WT.mc_id=en_ca_datafeed_intel_Certified+Refurbished+Microsoft+Surface+Book+-+256GB+%2f+Intel+Core+i5	http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hta7?ver=d80d	CAD	1359.00	Surface	889842015515	Microsoft	1
93LTM69S3RFF-DNFD	en_ca	Certified Refurbished Microsoft Surface Book - 256GB / Intel Core i7	WY7-00001	https://www.microsoft.com/en-ca/store/d/certified-refurbished-microsoft-surface-book/93LTM69S3RFF/DNFD?WT.mc_id=en_ca_datafeed_intel_Certified+Refurbished+Microsoft+Surface+Book+-+256GB+%2f+Intel+Core+i7	http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hta7?ver=d80d	CAD	1539.00	Surface	889842051124	Microsoft	1
93LTM69S3RFF-JZ1M	en_ca	Certified Refurbished Microsoft Surface Book - 512GB / Intel Core i7	WY9-00001	https://www.microsoft.com/en-ca/store/d/certified-refurbished-microsoft-surface-book/93LTM69S3RFF/JZ1M?WT.mc_id=en_ca_datafeed_intel_Certified+Refurbished+Microsoft+Surface+Book+-+512GB+%2f+Intel+Core+i7	http://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hta7?ver=d80d	CAD	1939.00	Surface	889842112764	Microsoft	1
93LTM69S3RFF-M243	en_ca	Certified Refurbished Microsoft Surface Book with Performance Base - 512GB / Intel Core i7 (English)	9E3-00001	https://www.microsoft.com/en-ca/store/d/certified-refurbished-microsoft-surface-book/93LTM69S3RFF/M243?WT.mc_id=en_ca_datafeed_intel_Certified+Refurbished+Microsoft+Surface+Book+with+Performance+Base+-+512GB+%2f+Intel%c2%a0Core%c2%a0i7+(English)	https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1hta6?ver=55eb	CAD	2659.00	Surface	889842173291	Microsoft	1
